id,from,to,type,numLanes,speed,priority,spreadType,width,name,endOffset,sidewalkWidth,length,emergency,authority,passenger,hov,taxi,bus,delivery,truck,trailer,motorcyle,moped
548635879#2,2249339046,5831419927,highway.residential,1,13.89,4,,,Marks Street,,,33.352,1,1,1,1,1,1,1,1,1,1,1
548635879#3,5831419927,5310328843,highway.residential,1,13.89,4,,,Marks Street,,,95.055,1,1,1,1,1,1,1,1,1,1,1
548635879#4,5310328843,99561760,highway.residential,1,13.89,4,,,Marks Street,,,10.190,1,1,1,1,1,1,1,1,1,1,1
548635880#0,99561760,5310328845,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,8.400,1,1,1,1,1,1,1,1,1,1,1
548635880#1,5310328845,99561763,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,82.690,1,1,1,1,1,1,1,1,1,1,1
548635880#2,99561763,99510487,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,91.489,1,1,1,1,1,1,1,1,1,1,1
548635975#0,814467593,5369072768,highway.tertiary,2,22.22,6,center,,Parramore Avenue,,,6.920,1,1,1,1,1,1,1,1,1,1,1
548635975#1,5369072768,2199385385,highway.tertiary,2,22.22,6,center,,Parramore Avenue,,,17.991,1,1,1,1,1,1,1,1,1,1,1
548635975#2,2199385385,cluster_559858176_99526719,highway.tertiary,2,22.22,6,center,,Parramore Avenue,,,11.930,1,1,1,1,1,1,1,1,1,1,1
548635976#0,99480300,2198940100,highway.secondary,2,15.65,7,center,,South Street,,,13.397,1,1,1,1,1,1,1,1,1,1,1
548635976#1,2198940100,1411749013,highway.secondary,2,15.65,7,center,,South Street,,,11.676,1,1,1,1,1,1,1,1,1,1,1
548635977#0,99480298,2199385194,highway.tertiary,1,22.22,6,,,Parramore Avenue,,,8.450,1,1,1,1,1,1,1,1,1,1,1
548635977#1,2199385194,99480299,highway.tertiary,1,22.22,6,,,Parramore Avenue,,,93.752,1,1,1,1,1,1,1,1,1,1,1
548635977#2,99480299,2198940106,highway.tertiary,1,22.22,6,,,Parramore Avenue,,,90.051,1,1,1,1,1,1,1,1,1,1,1
548635977#3,2198940106,99480300,highway.tertiary,1,22.22,6,,,Parramore Avenue,,,15.150,1,1,1,1,1,1,1,1,1,1,1
548635978#0,99513607,2199385270,highway.residential,1,13.89,4,,,South Terry Avenue,,,7.450,1,1,1,1,1,1,1,1,1,1,1
548635978#1,2199385270,2203600985,highway.residential,1,13.89,4,,,South Terry Avenue,,,94.162,1,1,1,1,1,1,1,1,1,1,1
548635978#2,2203600985,99604542,highway.residential,1,13.89,4,,,South Terry Avenue,,,101.994,1,1,1,1,1,1,1,1,1,1,1
548635979#0,99480295,2199385297,highway.tertiary,1,22.22,6,,,Central Boulevard,,,6.640,1,1,1,1,1,1,1,1,1,1,1
548635979#1,2199385297,2199385294,highway.tertiary,1,22.22,6,,,Central Boulevard,,,185.493,1,1,1,1,1,1,1,1,1,1,1
548635979#2,2199385294,99513607,highway.tertiary,1,22.22,6,,,Central Boulevard,,,7.150,1,1,1,1,1,1,1,1,1,1,1
548660518,360232494,54218817,highway.motorway,4,22.35,13,center,,,,,714.328,1,1,1,1,1,1,1,1,1,1,1
548660519,5300342656,54221026,highway.motorway,4,22.35,13,center,,,,,32.766,1,1,1,1,1,1,1,1,1,1,1
548660521#0,360207852,599929606,highway.motorway,5,22.35,13,center,,,,,16.630,1,1,1,1,1,1,1,1,1,1,1
548660521#1,599929606,548660521#1-AddedOffRampNode,highway.motorway,4,22.35,13,center,,,,,135.282,1,1,1,1,1,1,1,1,1,1,1
548660521#1-AddedOffRampEdge,548660521#1-AddedOffRampNode,5300342659,highway.motorway,5,22.35,13,center,,,,,100.079,1,1,1,1,1,1,1,1,1,1,1
548660523,6578988680,360236716,highway.motorway_link,1,22.22,12,center,,,,,302.990,1,1,1,1,1,1,1,1,1,1,1
548660524,633252594,599892293,highway.motorway_link,1,22.22,12,center,,,,,70.261,1,1,1,1,1,1,1,1,1,1,1
548660525,559858969,599892293,highway.motorway,3,22.35,13,center,,,,,67.437,1,1,1,1,1,1,1,1,1,1,1
549743570,5310328832,99524976,highway.residential,1,13.89,4,,,Lake Highland Drive,,,7.591,1,1,1,1,1,1,1,1,1,1,1
550526578#0,5317370727,2199385273,highway.tertiary,1,22.22,6,,,Central Boulevard,,,70.012,1,1,1,1,1,1,1,1,1,1,1
550526578#1,2199385273,99513615,highway.tertiary,1,22.22,6,,,Central Boulevard,,,11.135,1,1,1,1,1,1,1,1,1,1,1
550526581#0,552614022,5838120120,highway.secondary,1,15.65,7,,,Rio Grande Avenue,,,65.732,1,1,1,1,1,1,1,1,1,1,1
550526581#1,5838120120,99469122,highway.secondary,1,15.65,7,,,Rio Grande Avenue,,,35.508,1,1,1,1,1,1,1,1,1,1,1
552620838#1,cluster_99534298_99534301,99468659,highway.primary,2,17.88,9,,,North Orange Blossom Trail,,,467.727,1,1,1,1,1,1,1,1,1,1,1
552662208,cluster_5335544437_925959198,99463124,highway.secondary,2,27.78,7,center,,Tallokas Avenue,,,78.120,1,1,1,1,1,1,1,1,1,1,1
552662209,99448483,cluster_5335544437_925959198,highway.secondary,1,27.78,7,center,,Tallokas Avenue,,,69.077,1,1,1,1,1,1,1,1,1,1,1
552917838,99526713,4860700048,highway.secondary,2,27.78,7,,,Livingston Street,,,199.998,1,1,1,1,1,1,1,1,1,1,1
552931294,892382387,599899067,highway.tertiary,1,22.22,6,,,Livingston Street,,,16.910,1,1,1,1,1,1,1,1,1,1,1
552931299#0,99552367,5367573690,highway.secondary,2,13.41,7,,,Robinson Street,,,16.671,1,1,1,1,1,1,1,1,1,1,1
552931299#1,5367573690,5369071466,highway.secondary,2,13.41,7,,,Robinson Street,,,19.400,1,1,1,1,1,1,1,1,1,1,1
552931299#10,5369262701,833686308,highway.secondary,2,13.41,7,,,Robinson Street,,,16.030,1,1,1,1,1,1,1,1,1,1,1
552931299#11,833686308,99461555,highway.secondary,2,13.41,7,,,Robinson Street,,,32.214,1,1,1,1,1,1,1,1,1,1,1
552931299#2,5369071466,940724171,highway.secondary,2,13.41,7,,,Robinson Street,,,26.341,1,1,1,1,1,1,1,1,1,1,1
552931299#3,940724171,99631677,highway.secondary,2,13.41,7,,,Robinson Street,,,47.661,1,1,1,1,1,1,1,1,1,1,1
552931299#4,99631677,5369071484,highway.secondary,2,13.41,7,,,Robinson Street,,,9.831,1,1,1,1,1,1,1,1,1,1,1
552931299#5,5369071484,5369071482,highway.secondary,2,13.41,7,,,Robinson Street,,,37.583,1,1,1,1,1,1,1,1,1,1,1
552931299#6,5369071482,5369262713,highway.secondary,2,13.41,7,,,Robinson Street,,,22.431,1,1,1,1,1,1,1,1,1,1,1
552931299#7,5369262713,5369262710,highway.secondary,2,13.41,7,,,Robinson Street,,,31.420,1,1,1,1,1,1,1,1,1,1,1
552931299#8,5369262710,599904185,highway.secondary,2,13.41,7,,,Robinson Street,,,7.220,1,1,1,1,1,1,1,1,1,1,1
552931299#9,599904185,5369262701,highway.secondary,2,13.41,7,,,Robinson Street,,,6.170,1,1,1,1,1,1,1,1,1,1,1
553326099,5341309651,99595599,highway.residential,1,13.89,4,,,Jefferson Street,,,3.558,1,1,1,1,1,1,1,1,1,1,1
553326108,5341309637,99596020,highway.residential,1,13.89,4,,,Jefferson Street,,,7.444,1,1,1,1,1,1,1,1,1,1,1
556381099,cluster_5367233430_5367233433,5367233431,highway.residential,1,4.47,4,center,,,,,122.490,1,1,1,1,1,1,1,1,1,1,1
556381104,5367233435,5367233440,highway.residential,1,4.47,4,center,,,,,244.517,1,1,1,1,1,1,1,1,1,1,1
556381108,5441623750,5785847405,highway.residential,2,4.47,4,center,,,,,73.304,1,1,1,1,1,1,1,1,1,1,1
556388155#0,cluster_599891512_99530600,5369731624,highway.primary,2,15.65,9,center,,South Street,,,39.434,1,1,1,1,1,1,1,1,1,1,1
556388155#1,5369731624,cluster_599891509_599895792,highway.primary,2,15.65,9,center,,South Street,,,12.281,1,1,1,1,1,1,1,1,1,1,1
556388156,cluster_599891509_599895792,cluster_599891512_99530600,highway.primary,1,27.78,9,center,,South Street,,,51.565,1,1,1,1,1,1,1,1,1,1,1
556388157,cluster_599891509_599895792,724114368,highway.primary,2,15.65,9,center,,South Street,,,9.424,1,1,1,1,1,1,1,1,1,1,1
556419636#0,5367574039,5367574071,highway.unclassified,1,13.89,5,,,,,,84.130,1,1,1,1,1,1,1,1,1,1,1
556419636#1,5367574071,5367574070,highway.unclassified,1,13.89,5,,,,,,113.393,1,1,1,1,1,1,1,1,1,1,1
556419636#2,5367574070,cluster_5367574069_99631679,highway.unclassified,1,13.89,5,,,,,,9.780,1,1,1,1,1,1,1,1,1,1,1
556419638,5367574074,5367574071,highway.unclassified,1,13.89,5,,,,,,92.266,1,1,1,1,1,1,1,1,1,1,1
556550707#0,679835960,5369072811,highway.tertiary,1,22.22,6,,,Livingston Street,,,8.890,1,1,1,1,1,1,1,1,1,1,1
556550707#1,5369072811,5368780143,highway.tertiary,1,22.22,6,,,Livingston Street,,,36.210,1,1,1,1,1,1,1,1,1,1,1
556550794,5368781747,5368781750,highway.unclassified,1,13.89,5,center,,,,,10.174,1,1,1,1,1,1,1,1,1,1,1
556550796,99603689,5368781736,highway.unclassified,1,13.89,5,center,,,,,11.616,1,1,1,1,1,1,1,1,1,1,1
556550798#0,599905945,5368781736,highway.unclassified,1,13.89,5,center,,Church Street,,,37.935,1,1,1,1,1,1,1,1,1,1,1
556550798#1,5368781736,5368781747,highway.unclassified,1,13.89,5,center,,Church Street,,,9.928,1,1,1,1,1,1,1,1,1,1,1
556550798#2,5368781747,5367573511,highway.unclassified,1,13.89,5,center,,Church Street,,,14.207,1,1,1,1,1,1,1,1,1,1,1
556550800#0,99582333,5367573508,highway.unclassified,1,13.89,5,,,Church Street,,,8.741,1,1,1,1,1,1,1,1,1,1,1
556550800#1,5367573508,5367573511,highway.unclassified,1,13.89,5,,,Church Street,,,101.938,1,1,1,1,1,1,1,1,1,1,1
556550801,599905945,724114365,highway.unclassified,1,13.89,5,,,Church Street,,,4.037,1,1,1,1,1,1,1,1,1,1,1
556550813#0,5368781864,559861179,highway.primary,3,13.41,9,center,,Anderson Street,,,4.648,1,1,1,1,1,1,1,1,1,1,1
556550813#1,559861179,cluster_5368781880_559864320_649972977_99581829,highway.primary,3,13.41,9,center,,Anderson Street,,,41.989,1,1,1,1,1,1,1,1,1,1,1
556550823#0,5368781908,5369731726,highway.primary,3,13.41,9,center,,Anderson Street,,,19.140,1,1,1,1,1,1,1,1,1,1,1
556550823#1,5369731726,5368782022,highway.primary,3,13.41,9,center,,Anderson Street,,,37.396,1,1,1,1,1,1,1,1,1,1,1
556550823#2,5368782022,cluster_559864315_99474350,highway.primary,3,13.41,9,center,,Anderson Street,,,5.938,1,1,1,1,1,1,1,1,1,1,1
556587033,5369071456,5369071455,highway.unclassified,1,13.89,5,,,,,,14.140,1,1,1,1,1,1,1,1,1,1,1
556587035,5369071458,5369071457,highway.unclassified,1,13.89,5,,,,,,13.200,1,1,1,1,1,1,1,1,1,1,1
556587087,5369071828,5369071827,highway.tertiary,1,22.22,6,,,Federal Street,,,76.825,1,1,1,1,1,1,1,1,1,1,1
556587140,5369072787,599903939,highway.unclassified,1,13.89,5,,,Pittman Street,,,26.050,1,1,1,1,1,1,1,1,1,1,1
556826744,559857274,2252343234,highway.secondary,3,13.41,7,center,,Garland Avenue,,,60.023,1,1,1,1,1,1,1,1,1,1,1
556826747,599933695,633232808,highway.tertiary,2,22.22,6,,,Amelia Street,,,18.710,1,1,1,1,1,1,1,1,1,1,1
556856644,5371245937,5371245932,highway.residential,1,13.89,4,center,,,,,21.739,1,1,1,1,1,1,1,1,1,1,1
556856681,617919307,649981180,highway.primary,3,13.41,9,center,,Rosalind Avenue,,,72.331,1,1,1,1,1,1,1,1,1,1,1
556856692,5371246151,617919307,highway.primary,3,13.41,9,center,,Rosalind Avenue,,,82.442,1,1,1,1,1,1,1,1,1,1,1
556856705,552610335,5371246151,highway.primary,3,13.41,9,center,,Rosalind Avenue,,,64.469,1,1,1,1,1,1,1,1,1,1,1
556856709#0,cluster_633322808_633322832,5371246138,highway.primary,3,13.41,9,center,,South Orange Avenue,,,14.187,1,1,1,1,1,1,1,1,1,1,1
556856709#1,5371246138,552610335,highway.primary,3,13.41,9,center,,South Orange Avenue,,,75.582,1,1,1,1,1,1,1,1,1,1,1
556856711#0,552610076,5371246135,highway.primary,3,27.78,9,center,,South Orange Avenue,,,318.375,1,1,1,1,1,1,1,1,1,1,1
556856711#1,5371246135,cluster_633322808_633322832,highway.primary,3,27.78,9,center,,South Orange Avenue,,,16.322,1,1,1,1,1,1,1,1,1,1,1
556856714,99585540,552610076,highway.primary,3,27.78,9,center,,South Orange Avenue,,,65.383,1,1,1,1,1,1,1,1,1,1,1
558918482#0,5391075735,2192220155,highway.secondary,3,15.65,7,center,,South Street,,,34.490,1,1,1,1,1,1,1,1,1,1,1
558918482#1,2192220155,99570935,highway.secondary,3,15.65,7,center,,South Street,,,14.420,1,1,1,1,1,1,1,1,1,1,1
56026926#0,940171811,703281133,highway.residential,1,13.89,4,center,,Lucerne Circle North,,,14.544,1,1,1,1,1,1,1,1,1,1,1
56026926#1,703281133,703281143,highway.residential,1,13.89,4,center,,Lucerne Circle North,,,12.161,1,1,1,1,1,1,1,1,1,1,1
561065785#0,cluster_2204106711_940118874,4732792636,highway.secondary,2,15.65,7,center,,South Street,,,12.474,1,1,1,1,1,1,1,1,1,1,1
561065785#1,4732792636,5410457655,highway.secondary,2,15.65,7,center,,South Street,,,46.666,1,1,1,1,1,1,1,1,1,1,1
561143475#0,99534636,2191985620,highway.primary,2,17.88,9,,,West Colonial Drive,,,9.031,1,1,1,1,1,1,1,1,1,1,1
561143475#1,2191985620,5849008735,highway.primary,2,17.88,9,,,West Colonial Drive,,,51.428,1,1,1,1,1,1,1,1,1,1,1
561143475#2,5849008735,99563931,highway.primary,2,17.88,9,,,West Colonial Drive,,,12.612,1,1,1,1,1,1,1,1,1,1,1
561143475#3,99563931,99563915,highway.primary,2,17.88,9,,,West Colonial Drive,,,39.675,1,1,1,1,1,1,1,1,1,1,1
561143475#4,99563915,2191985638,highway.primary,2,17.88,9,,,West Colonial Drive,,,17.400,1,1,1,1,1,1,1,1,1,1,1
561143475#5,2191985638,cluster_559858171_99526735,highway.primary,2,17.88,9,,,West Colonial Drive,,,4.850,1,1,1,1,1,1,1,1,1,1,1
562669764,5424061047,5424061044,highway.tertiary,1,22.22,6,center,,,,,5.262,1,1,1,1,1,1,1,1,1,1,1
562669765#0,5424061053,5424061052,highway.tertiary,1,22.22,6,center,,,,,1.748,1,1,1,1,1,1,1,1,1,1,1
562669765#1,5424061052,5424061048,highway.tertiary,1,22.22,6,center,,,,,6.982,1,1,1,1,1,1,1,1,1,1,1
562669765#2,5424061048,5424061047,highway.tertiary,1,22.22,6,center,,,,,1.741,1,1,1,1,1,1,1,1,1,1,1
562669766,5424061056,5424061053,highway.tertiary,1,22.22,6,center,,,,,5.270,1,1,1,1,1,1,1,1,1,1,1
562669767,5424061040,5424061044,highway.tertiary,1,22.22,6,center,,Delaney Avenue,,,6.091,1,1,1,1,1,1,1,1,1,1,1
562669768,5424061040,2232217254,highway.tertiary,1,22.22,6,,,Delaney Avenue,,,20.110,1,1,1,1,1,1,1,1,1,1,1
562669769,5424061041,5424061053,highway.tertiary,1,22.22,6,center,,Delaney Avenue,,,7.041,1,1,1,1,1,1,1,1,1,1,1
562669770,5424061041,2232217252,highway.tertiary,1,22.22,6,,,Delaney Avenue,,,19.981,1,1,1,1,1,1,1,1,1,1,1
562669771,5424061042,5424061048,highway.residential,1,13.89,4,center,,Miller Street,,,6.798,1,1,1,1,1,1,1,1,1,1,1
562669772,5424061042,2202656312,highway.residential,1,13.89,4,,,Miller Street,,,94.194,1,1,1,1,1,1,1,1,1,1,1
562669773,cluster_5424061043_871650731,5424061058,highway.residential,1,13.89,4,center,,Miller Street,,,6.731,1,1,1,1,1,1,1,1,1,1,1
562669774,5424061061,cluster_5424061043_871650731,highway.residential,1,13.89,4,center,,Miller Street,,,6.754,1,1,1,1,1,1,1,1,1,1,1
562669775,5424061047,5424061040,highway.tertiary,1,22.22,6,center,,Delaney Avenue,,,6.883,1,1,1,1,1,1,1,1,1,1,1
562669776,5424061056,5424061041,highway.tertiary,1,22.22,6,center,,Delaney Avenue,,,6.440,1,1,1,1,1,1,1,1,1,1,1
562669777,5424061052,5424061042,highway.residential,1,13.89,4,center,,Miller Street,,,6.992,1,1,1,1,1,1,1,1,1,1,1
562669784#0,5424061044,5424061061,highway.tertiary,1,22.22,6,center,,,,,3.500,1,1,1,1,1,1,1,1,1,1,1
562669784#1,5424061061,5424061058,highway.tertiary,1,22.22,6,center,,,,,5.251,1,1,1,1,1,1,1,1,1,1,1
562669784#2,5424061058,5424061056,highway.tertiary,1,22.22,6,center,,,,,3.500,1,1,1,1,1,1,1,1,1,1,1
562669803#0,99640607,99525295,highway.tertiary,1,22.22,6,,,Delaney Avenue,,,111.363,1,1,1,1,1,1,1,1,1,1,1
562669803#1,99525295,2199385122,highway.tertiary,1,22.22,6,,,Delaney Avenue,,,80.876,1,1,1,1,1,1,1,1,1,1,1
562669803#2,2199385122,99648177,highway.tertiary,1,22.22,6,,,Delaney Avenue,,,11.200,1,1,1,1,1,1,1,1,1,1,1
578579825#0,cluster_559864322_99453870,5368781276,highway.secondary,1,27.78,7,,,Boone Avenue,,,9.099,1,1,1,1,1,1,1,1,1,1,1
578579825#1,5368781276,5369731786,highway.secondary,1,27.78,7,,,Boone Avenue,,,53.610,1,1,1,1,1,1,1,1,1,1,1
578579825#2,5369731786,5368781294,highway.secondary,1,27.78,7,,,Boone Avenue,,,113.221,1,1,1,1,1,1,1,1,1,1,1
578579825#3,5368781294,cluster_599891512_99530600,highway.secondary,1,27.78,7,,,Boone Avenue,,,6.291,1,1,1,1,1,1,1,1,1,1,1
578579828#0,cluster_559864322_99453870,5368781265,highway.primary,2,13.41,9,center,,Anderson Street,,,14.509,1,1,1,1,1,1,1,1,1,1,1
578579828#1,5368781265,5368781864,highway.primary,2,13.41,9,center,,Anderson Street,,,43.350,1,1,1,1,1,1,1,1,1,1,1
579042230,5546396709,912650208,highway.residential,1,13.89,4,,,Silver Court,,,22.850,1,1,1,1,1,1,1,1,1,1,1
579042234#0,912650208,99498266,highway.tertiary,1,22.22,6,,,Columbia Street,,,107.330,1,1,1,1,1,1,1,1,1,1,1
579042234#1,99498266,99498268,highway.tertiary,1,22.22,6,,,Columbia Street,,,189.341,1,1,1,1,1,1,1,1,1,1,1
579042234#2,99498268,5822318871,highway.tertiary,1,22.22,6,,,Columbia Street,,,48.903,1,1,1,1,1,1,1,1,1,1,1
579042234#3,5822318871,99498271,highway.tertiary,1,22.22,6,,,Columbia Street,,,11.861,1,1,1,1,1,1,1,1,1,1,1
586133435,5600946148,99578377,highway.residential,1,13.89,4,,,Miller Street,,,21.372,1,1,1,1,1,1,1,1,1,1,1
586148998,5601077323,5601077328,highway.unclassified,1,13.89,5,,,,,,82.324,1,1,1,1,1,1,1,1,1,1,1
586149008,5601077389,5601077396,highway.unclassified,1,13.89,5,,,,,,67.469,1,1,1,1,1,1,1,1,1,1,1
586149058,5601077560,5601077565,highway.unclassified,1,13.89,5,,,,,,55.365,1,1,1,1,1,1,1,1,1,1,1
586149059,5601077566,5601077560,highway.unclassified,1,13.89,5,,,,,,9.017,1,1,1,1,1,1,1,1,1,1,1
589510481,5629239091,5629239100,highway.motorway,4,22.35,13,center,,,,,110.831,1,1,1,1,1,1,1,1,1,1,1
589510483#0,5629239100,5661884808,highway.motorway,4,22.35,13,center,,,,,325.827,1,1,1,1,1,1,1,1,1,1,1
589510483#1-AddedOnRampEdge,5661884808,589510483#1-AddedOnRampNode,highway.motorway,5,22.35,13,center,,,,,100.363,1,1,1,1,1,1,1,1,1,1,1
593507998,593507998-AddedOnRampNode,5661884802,highway.motorway_link,1,22.22,12,center,,,,,137.806,1,1,1,1,1,1,1,1,1,1,1
593507998-AddedOnRampEdge,99456909,593507998-AddedOnRampNode,highway.motorway_link,2,22.22,12,center,,,,,99.897,1,1,1,1,1,1,1,1,1,1,1
596409662,5367231419,cluster_5367233430_5367233433,highway.residential,1,4.47,4,,,,,,81.575,1,1,1,1,1,1,1,1,1,1,1
601418145,cluster_5716238463_99496413,cluster_5716238462_99592651,highway.residential,1,13.89,4,center,,Lurna Place,,,55.741,1,1,1,1,1,1,1,1,1,1,1
610996515,5367233440,cluster_5367233430_5367233433,highway.residential,1,4.47,4,center,,,,,77.804,1,1,1,1,1,1,1,1,1,1,1
610996520,5785847405,5367233440,highway.residential,1,4.47,4,center,,,,,64.158,1,1,1,1,1,1,1,1,1,1,1
610996526,5367233431,5785847405,highway.residential,1,13.89,4,center,,,,,16.327,1,1,1,1,1,1,1,1,1,1,1
610996529,5785847405,5367233435,highway.residential,1,13.89,4,center,,,,,12.859,1,1,1,1,1,1,1,1,1,1,1
610996533#0,5367231419,cluster_5367231418_5785847408_5785847409_5785847419_99566530,highway.residential,1,4.47,4,center,,,,,131.627,1,1,1,1,1,1,1,1,1,1,1
610996533#1,cluster_5367231418_5785847408_5785847409_5785847419_99566530,5367233424,highway.residential,1,4.47,4,center,,,,,93.854,1,1,1,1,1,1,1,1,1,1,1
610996546,5367233424,5785847413,highway.residential,1,13.89,4,,,,,,57.105,1,1,1,1,1,1,1,1,1,1,1
610996550,5785847420,5687076363,highway.residential,1,4.47,4,,,,,,10.901,1,1,1,1,1,1,1,1,1,1,1
610996561,cluster_5367233430_5367233433,5785847420,highway.residential,1,4.47,4,,,,,,55.873,1,1,1,1,1,1,1,1,1,1,1
610996580,cluster_5367231418_5785847408_5785847409_5785847419_99566530,5367231419,highway.residential,1,4.47,4,center,,,,,123.841,1,1,1,1,1,1,1,1,1,1,1
610996590,5785847418,5367233425,highway.residential,1,4.47,4,center,,,,,11.120,1,1,1,1,1,1,1,1,1,1,1
610996598,5367233424,5785847418,highway.residential,1,4.47,4,center,,,,,11.100,1,1,1,1,1,1,1,1,1,1,1
614345281,2198939904,99618869,highway.primary,2,15.65,9,,,South Orange Blossom Trail,,,17.401,1,1,1,1,1,1,1,1,1,1,1
614345284,5811415637,2198939904,highway.primary,2,15.65,9,,,South Orange Blossom Trail,,,16.291,1,1,1,1,1,1,1,1,1,1,1
620891604#0,560232693,5865766274,highway.tertiary,1,22.22,6,center,,Lake Adair Boulevard,,,26.430,1,1,1,1,1,1,1,1,1,1,1
620891604#1,5865766274,560232711,highway.tertiary,1,22.22,6,center,,Lake Adair Boulevard,,,24.509,1,1,1,1,1,1,1,1,1,1,1
620891605#0,5865766277,2240253482,highway.tertiary,1,22.22,6,center,,Lake Adair Boulevard,,,32.069,1,1,1,1,1,1,1,1,1,1,1
620891605#1,2240253482,832461060,highway.tertiary,1,22.22,6,center,,Lake Adair Boulevard,,,32.132,1,1,1,1,1,1,1,1,1,1,1
620891606#0,560232690,cluster_5865766279_916245627,highway.tertiary,1,22.22,6,center,,Westmoreland Drive,,,12.403,1,1,1,1,1,1,1,1,1,1,1
620891606#1,cluster_5865766279_916245627,560232699,highway.tertiary,1,22.22,6,center,,Westmoreland Drive,,,11.784,1,1,1,1,1,1,1,1,1,1,1
620891607,916245623,560232662,highway.residential,1,13.89,4,center,,Belleaire Circle,,,15.711,1,1,1,1,1,1,1,1,1,1,1
620891608,560232699,916245623,highway.residential,1,13.89,4,center,,Belleaire Circle,,,16.382,1,1,1,1,1,1,1,1,1,1,1
647006180,99536691,6077303767,highway.residential,1,13.89,4,,,Oregon Street,,,33.960,1,1,1,1,1,1,1,1,1,1,1
656755047,5369071828,6151828718,highway.tertiary,1,22.22,6,,,Putnam Avenue,,,113.522,1,1,1,1,1,1,1,1,1,1,1
656755048,6151828718,6151828720,highway.tertiary,1,22.22,6,,,Putnam Avenue,,,147.478,1,1,1,1,1,1,1,1,1,1,1
673113752#0,cluster_559372307_559373442_6303566533,5369264457,highway.primary,3,11.18,9,center,,Rosalind Avenue,,,75.688,1,1,1,1,1,1,1,1,1,1,1
673113752#1,5369264457,5367573925,highway.primary,3,11.18,9,center,,Rosalind Avenue,,,36.690,1,1,1,1,1,1,1,1,1,1,1
673113752#2,5367573925,99475166,highway.primary,3,11.18,9,center,,Rosalind Avenue,,,10.236,1,1,1,1,1,1,1,1,1,1,1
67383828,99466908,928701798,highway.residential,1,13.89,4,,,Jernigan Avenue,,,99.382,1,1,1,1,1,1,1,1,1,1,1
67384050,813768771,813768803,highway.residential,1,13.89,4,center,,Agnes Court,,,29.822,1,1,1,1,1,1,1,1,1,1,1
67384580#0,99466894,99466897,highway.residential,1,13.89,4,,,Conley Street,,,82.313,1,1,1,1,1,1,1,1,1,1,1
67384580#1,99466897,99466900,highway.residential,1,13.89,4,,,Conley Street,,,69.458,1,1,1,1,1,1,1,1,1,1,1
67458822,907773642,814303705,highway.residential,1,13.89,4,,,Dewitt Drive,,,24.945,1,1,1,1,1,1,1,1,1,1,1
67458823,814303705,814303774,highway.residential,1,13.89,4,,,Dewitt Drive,,,26.421,1,1,1,1,1,1,1,1,1,1,1
67469501,99527055,2203601040,highway.residential,1,13.89,4,,,Lee Avenue,,,14.561,1,1,1,1,1,1,1,1,1,1,1
67469502,99601768,2203601030,highway.residential,1,13.89,4,,,Jefferson Street,,,33.811,1,1,1,1,1,1,1,1,1,1,1
67470684,814287687,813839560,highway.residential,1,13.89,4,,,McDevitt Street,,,64.289,1,1,1,1,1,1,1,1,1,1,1
67472160,814490681,2207811415,highway.residential,1,13.89,4,,,Seminole Avenue,,,31.781,1,1,1,1,1,1,1,1,1,1,1
67472161,814490684,913861059,highway.residential,1,13.89,4,,,Putnam Avenue,,,48.328,1,1,1,1,1,1,1,1,1,1,1
67472165#0,814490729,99505059,highway.residential,1,13.89,4,,,Cordova Drive,,,66.513,1,1,1,1,1,1,1,1,1,1,1
67472165#1,99505059,99505047,highway.residential,1,13.89,4,,,Cordova Drive,,,26.385,1,1,1,1,1,1,1,1,1,1,1
67472165#2,99505047,1698885992,highway.residential,1,13.89,4,,,Cordova Drive,,,48.550,1,1,1,1,1,1,1,1,1,1,1
67472167,814490733,2240253434,highway.residential,1,13.89,4,,,Hayden Lane,,,40.522,1,1,1,1,1,1,1,1,1,1,1
67472169#0,814490742,99592166,highway.residential,1,13.89,4,,,Ellwood Avenue,,,219.321,1,1,1,1,1,1,1,1,1,1,1
